complaint_id,customer_id,channel,business_line,complaint_datetime,complaint_text,true_theme
CMP_04663,CUST_5131,Chat,Cards,2025-12-30T00:00:00,Account got locked without explanation,Account_Access
CMP_04664,CUST_7346,Chat,Cards,2025-03-21T00:00:00,2FA not working properly,Account_Access
CMP_04665,CUST_2501,Chat,Cards,2025-12-03T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04666,CUST_6977,Email,Cards,2025-06-08T00:00:00,Features missing in mobile app,Mobile_App
CMP_04667,CUST_5323,Social Media,Cards,2025-09-13T00:00:00,App is very slow after latest update,Mobile_App
CMP_04668,CUST_1042,Email,Retail Banking,2025-12-19T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04669,CUST_9947,Chat,Retail Banking,2025-02-14T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04670,CUST_1286,Chat,Retail Banking,2025-10-29T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04671,CUST_5584,Email,Cards,2025-09-11T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04672,CUST_4324,Social Media,Retail Banking,2025-11-27T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04673,CUST_6247,Chat,Cards,2025-07-15T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04674,CUST_1210,Email,Retail Banking,2025-01-30T00:00:00,Unable to reset password,Account_Access
CMP_04675,CUST_9623,Social Media,Cards,2025-02-03T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04676,CUST_9536,Email,Retail Banking,2025-06-08T00:00:00,2FA not working properly,Account_Access
CMP_04677,CUST_3842,Social Media,Cards,2025-06-21T00:00:00,Account got locked without explanation,Account_Access
CMP_04678,CUST_6490,Social Media,Cards,2025-11-16T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04679,CUST_1808,Chat,Cards,2025-11-21T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04680,CUST_7958,Email,Cards,2025-08-02T00:00:00,Features missing in mobile app,Mobile_App
CMP_04681,CUST_9745,Social Media,Retail Banking,2025-09-20T00:00:00,Unable to login to banking app,Mobile_App
CMP_04682,CUST_3246,Social Media,Digital Banking,2025-09-24T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04683,CUST_5965,Chat,Home Loans,2025-08-23T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04684,CUST_4609,Email,Retail Banking,2025-01-19T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04685,CUST_5006,Email,Digital Banking,2025-09-12T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04686,CUST_9254,Chat,Cards,2025-02-18T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04687,CUST_6053,Email,Digital Banking,2025-11-07T00:00:00,Account got locked without explanation,Account_Access
CMP_04688,CUST_7687,Social Media,Home Loans,2025-11-28T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04689,CUST_7644,Chat,Digital Banking,2025-09-03T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04690,CUST_8843,Chat,Cards,2025-12-03T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04691,CUST_7703,Email,Digital Banking,2025-10-06T00:00:00,Unable to reset password,Account_Access
CMP_04692,CUST_1402,Email,Digital Banking,2025-11-24T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04693,CUST_7578,Email,Cards,2025-04-05T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04694,CUST_8126,Chat,Retail Banking,2025-10-19T00:00:00,Features missing in mobile app,Mobile_App
CMP_04695,CUST_7505,Email,Digital Banking,2025-06-16T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04696,CUST_9810,Social Media,Retail Banking,2025-08-26T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04697,CUST_6209,Social Media,Retail Banking,2025-03-11T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04698,CUST_8808,Chat,Digital Banking,2025-03-19T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_04699,CUST_9126,Chat,Home Loans,2025-01-13T00:00:00,App is very slow after latest update,Mobile_App
CMP_04700,CUST_7051,Social Media,Retail Banking,2025-06-12T00:00:00,Unable to reset password,Account_Access
CMP_04701,CUST_5766,Email,Digital Banking,2025-02-25T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04702,CUST_8910,Social Media,Cards,2025-10-20T00:00:00,App is very slow after latest update,Mobile_App
CMP_04703,CUST_6775,Chat,Home Loans,2025-02-17T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04704,CUST_2315,Social Media,Retail Banking,2025-06-07T00:00:00,2FA not working properly,Account_Access
CMP_04705,CUST_1645,Email,Home Loans,2025-01-23T00:00:00,2FA not working properly,Account_Access
CMP_04706,CUST_5290,Chat,Cards,2025-09-25T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04707,CUST_6727,Social Media,Digital Banking,2025-01-26T00:00:00,Features missing in mobile app,Mobile_App
CMP_04708,CUST_3314,Social Media,Cards,2025-01-10T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04709,CUST_3456,Chat,Retail Banking,2025-02-02T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04710,CUST_1591,Chat,Home Loans,2025-03-29T00:00:00,2FA not working properly,Account_Access
CMP_04711,CUST_7578,Social Media,Home Loans,2025-03-18T00:00:00,Account got locked without explanation,Account_Access
CMP_04712,CUST_4720,Email,Digital Banking,2025-11-06T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04713,CUST_1256,Chat,Cards,2025-01-22T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04714,CUST_4204,Email,Cards,2025-05-14T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04715,CUST_7938,Email,Home Loans,2025-12-26T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04716,CUST_6955,Email,Digital Banking,2025-11-22T00:00:00,2FA not working properly,Account_Access
CMP_04717,CUST_6351,Chat,Retail Banking,2025-11-25T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04718,CUST_7406,Social Media,Home Loans,2025-07-28T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_04719,CUST_1814,Social Media,Digital Banking,2025-10-05T00:00:00,App is very slow after latest update,Mobile_App
CMP_04720,CUST_6929,Social Media,Home Loans,2025-05-10T00:00:00,Unable to login to banking app,Mobile_App
CMP_04721,CUST_5167,Chat,Retail Banking,2025-05-24T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04722,CUST_9994,Social Media,Digital Banking,2025-07-01T00:00:00,Features missing in mobile app,Mobile_App
CMP_04723,CUST_5385,Social Media,Cards,2025-06-01T00:00:00,Unable to reset password,Account_Access
CMP_04724,CUST_6786,Social Media,Digital Banking,2025-11-19T00:00:00,Unable to reset password,Account_Access
CMP_04725,CUST_9102,Email,Digital Banking,2025-07-20T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04726,CUST_4937,Email,Retail Banking,2025-12-06T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_04727,CUST_6978,Social Media,Digital Banking,2025-01-03T00:00:00,Features missing in mobile app,Mobile_App
CMP_04728,CUST_4992,Email,Digital Banking,2025-11-09T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04729,CUST_5125,Chat,Cards,2025-08-09T00:00:00,Unable to reset password,Account_Access
CMP_04730,CUST_9774,Email,Home Loans,2025-01-13T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04731,CUST_1976,Chat,Retail Banking,2025-11-02T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_04732,CUST_7568,Chat,Cards,2025-01-05T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04733,CUST_4228,Chat,Cards,2025-11-05T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04734,CUST_8658,Chat,Cards,2025-09-08T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04735,CUST_5417,Social Media,Home Loans,2025-12-08T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_04736,CUST_1468,Email,Digital Banking,2025-03-12T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04737,CUST_2801,Chat,Retail Banking,2025-12-13T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_04738,CUST_5913,Chat,Retail Banking,2025-12-03T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04739,CUST_6106,Email,Home Loans,2025-04-27T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04740,CUST_8602,Social Media,Home Loans,2025-12-17T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04741,CUST_9052,Social Media,Home Loans,2025-04-07T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04742,CUST_2829,Email,Cards,2025-12-03T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04743,CUST_5501,Email,Digital Banking,2025-07-03T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04744,CUST_5328,Email,Digital Banking,2025-12-12T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04745,CUST_6635,Email,Retail Banking,2025-09-26T00:00:00,Unable to login to banking app,Mobile_App
CMP_04746,CUST_4660,Social Media,Cards,2025-10-11T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04747,CUST_5793,Chat,Retail Banking,2025-05-13T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_04748,CUST_2324,Social Media,Cards,2025-06-15T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04749,CUST_8809,Social Media,Home Loans,2025-06-26T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04750,CUST_4603,Social Media,Digital Banking,2025-12-24T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_04751,CUST_3223,Chat,Cards,2025-10-06T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04752,CUST_8465,Email,Cards,2025-08-15T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04753,CUST_2564,Email,Retail Banking,2025-12-08T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04754,CUST_7136,Chat,Cards,2025-08-06T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04755,CUST_3847,Chat,Retail Banking,2025-09-21T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04756,CUST_9374,Social Media,Digital Banking,2025-07-20T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04757,CUST_1970,Chat,Cards,2025-02-12T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04758,CUST_4940,Email,Cards,2025-11-13T00:00:00,2FA not working properly,Account_Access
CMP_04759,CUST_2208,Chat,Digital Banking,2025-01-31T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04760,CUST_1532,Social Media,Home Loans,2025-11-12T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_04761,CUST_3048,Social Media,Digital Banking,2025-08-14T00:00:00,Unable to reset password,Account_Access
CMP_04762,CUST_3838,Email,Home Loans,2025-04-28T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04763,CUST_6055,Social Media,Home Loans,2025-02-16T00:00:00,Account got locked without explanation,Account_Access
CMP_04764,CUST_1936,Email,Home Loans,2025-11-08T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04765,CUST_5878,Chat,Retail Banking,2025-12-14T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04766,CUST_4891,Email,Cards,2025-05-11T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04767,CUST_6927,Chat,Digital Banking,2025-07-13T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04768,CUST_2047,Email,Home Loans,2025-05-30T00:00:00,Unable to login to banking app,Mobile_App
CMP_04769,CUST_5673,Social Media,Home Loans,2025-04-10T00:00:00,Account got locked without explanation,Account_Access
CMP_04770,CUST_5901,Email,Digital Banking,2025-11-11T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04771,CUST_2385,Email,Cards,2025-12-07T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04772,CUST_8924,Email,Retail Banking,2025-06-14T00:00:00,2FA not working properly,Account_Access
CMP_04773,CUST_3409,Social Media,Retail Banking,2025-12-11T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04774,CUST_7386,Chat,Retail Banking,2025-08-20T00:00:00,Unable to login to banking app,Mobile_App
CMP_04775,CUST_9343,Email,Digital Banking,2025-03-14T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04776,CUST_1877,Social Media,Digital Banking,2025-04-28T00:00:00,Account got locked without explanation,Account_Access
CMP_04777,CUST_3567,Email,Cards,2025-07-23T00:00:00,Unable to reset password,Account_Access
CMP_04778,CUST_6279,Chat,Cards,2025-12-14T00:00:00,Account got locked without explanation,Account_Access
CMP_04779,CUST_8930,Email,Retail Banking,2025-07-03T00:00:00,Features missing in mobile app,Mobile_App
CMP_04780,CUST_8984,Email,Digital Banking,2025-11-26T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04781,CUST_2326,Chat,Cards,2025-01-29T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_04782,CUST_6206,Email,Retail Banking,2025-04-01T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_04783,CUST_7181,Social Media,Cards,2025-10-14T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04784,CUST_4490,Social Media,Home Loans,2025-11-23T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04785,CUST_3786,Social Media,Home Loans,2025-09-15T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04786,CUST_7497,Email,Cards,2025-11-29T00:00:00,Features missing in mobile app,Mobile_App
CMP_04787,CUST_1139,Social Media,Cards,2025-05-20T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04788,CUST_6701,Chat,Retail Banking,2025-10-02T00:00:00,Features missing in mobile app,Mobile_App
CMP_04789,CUST_7946,Social Media,Retail Banking,2025-01-23T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04790,CUST_3165,Chat,Cards,2025-02-06T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04791,CUST_2640,Email,Cards,2025-05-24T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04792,CUST_2647,Social Media,Home Loans,2025-03-23T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04793,CUST_2614,Email,Cards,2025-07-05T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_04794,CUST_1516,Social Media,Cards,2025-12-17T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_04795,CUST_9568,Email,Digital Banking,2025-04-24T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04796,CUST_4892,Social Media,Retail Banking,2025-11-29T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04797,CUST_7232,Social Media,Retail Banking,2025-08-27T00:00:00,Unable to login to banking app,Mobile_App
CMP_04798,CUST_8964,Chat,Digital Banking,2025-04-05T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04799,CUST_1379,Chat,Cards,2025-02-11T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_04800,CUST_1825,Chat,Retail Banking,2025-08-22T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04801,CUST_4955,Chat,Home Loans,2025-01-15T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04802,CUST_2707,Email,Cards,2025-08-23T00:00:00,Login issues despite correct credentials,Account_Access
CMP_04803,CUST_2325,Email,Retail Banking,2025-11-15T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04804,CUST_6927,Chat,Home Loans,2025-08-04T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_04805,CUST_3322,Social Media,Digital Banking,2025-06-26T00:00:00,2FA not working properly,Account_Access
CMP_04806,CUST_2882,Social Media,Cards,2025-08-21T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04807,CUST_2282,Email,Digital Banking,2025-08-17T00:00:00,Features missing in mobile app,Mobile_App
CMP_04808,CUST_3316,Chat,Cards,2025-10-27T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_04809,CUST_2745,Email,Digital Banking,2025-07-15T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04810,CUST_1413,Chat,Home Loans,2025-09-11T00:00:00,Unable to login to banking app,Mobile_App
CMP_04811,CUST_2612,Email,Digital Banking,2025-05-27T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04812,CUST_3290,Email,Home Loans,2025-12-08T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_04813,CUST_5946,Chat,Digital Banking,2025-07-15T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_04814,CUST_7951,Email,Cards,2025-01-01T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04815,CUST_2173,Chat,Digital Banking,2025-02-19T00:00:00,Customer support took too long to respond,Service_Delay
CMP_04816,CUST_2675,Chat,Cards,2025-06-01T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04817,CUST_2846,Social Media,Digital Banking,2025-09-30T00:00:00,Unable to reset password,Account_Access
CMP_04818,CUST_7810,Chat,Digital Banking,2025-01-14T00:00:00,Unable to login to banking app,Mobile_App
CMP_04819,CUST_6131,Chat,Digital Banking,2025-10-31T00:00:00,Service turnaround time is poor,Service_Delay
CMP_04820,CUST_1357,Email,Digital Banking,2025-10-10T00:00:00,2FA not working properly,Account_Access
CMP_04821,CUST_1048,Email,Home Loans,2025-10-05T00:00:00,Unable to reset password,Account_Access
CMP_04822,CUST_4732,Chat,Cards,2025-12-20T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_04823,CUST_3967,Social Media,Cards,2025-12-28T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_04824,CUST_3747,Chat,Retail Banking,2025-07-16T00:00:00,Account got locked without explanation,Account_Access
CMP_04825,CUST_5590,Email,Retail Banking,2025-05-16T00:00:00,Waiting days for a resolution,Service_Delay
CMP_04826,CUST_3378,Social Media,Retail Banking,2025-02-11T00:00:00,Overdraft fees are too high,Fees_Charges
